group,team,P1,P2,P3,P4,qualify,xPts,xGD
A,Mexico,1.0,0.0,0.0,0.0,1.0,9.0,6.0
A,South Africa,0.0,1.0,0.0,0.0,1.0,4.0,-1.0
A,South Korea,0.0,0.0,1.0,0.0,0.0,3.0,-1.0
A,Czech Republic,0.0,0.0,0.0,1.0,0.0,1.0,-4.0
B,Switzerland,1.0,0.0,0.0,0.0,1.0,7.0,4.0
B,Canada,0.0,1.0,0.0,0.0,1.0,4.0,5.0
B,Bosnia and Herzegovina,0.0,0.0,1.0,0.0,0.0,4.0,-1.0
B,Qatar,0.0,0.0,0.0,1.0,0.0,1.0,-8.0
C,Brazil,1.0,0.0,0.0,0.0,1.0,7.0,6.0
C,Morocco,0.0,1.0,0.0,0.0,1.0,7.0,3.0
C,Scotland,0.0,0.0,1.0,0.0,0.0,3.0,-3.0
C,Haiti,0.0,0.0,0.0,1.0,0.0,0.0,-6.0
D,United States,1.0,0.0,0.0,0.0,1.0,6.0,4.0
D,Australia,0.0,1.0,0.0,0.0,1.0,4.0,0.0
D,Paraguay,0.0,0.0,1.0,0.0,0.0,4.0,-2.0
D,Turkey,0.0,0.0,0.0,1.0,0.0,3.0,-2.0
E,Germany,1.0,0.0,0.0,0.0,1.0,6.0,6.0
E,Ivory Coast,0.0,1.0,0.0,0.0,1.0,6.0,2.0
E,Ecuador,0.0,0.0,1.0,0.0,0.0,4.0,0.0
E,Curaçao,0.0,0.0,0.0,1.0,0.0,1.0,-8.0
F,Netherlands,1.0,0.0,0.0,0.0,1.0,7.0,6.0
F,Japan,0.0,1.0,0.0,0.0,1.0,5.0,4.0
F,Sweden,0.0,0.0,1.0,0.0,0.0,4.0,0.0
F,Tunisia,0.0,0.0,0.0,1.0,0.0,0.0,-10.0
G,Egypt,0.518,0.192,0.29,0.0,0.71,5.23,1.88
G,Belgium,0.297,0.554,0.104,0.045,0.851,4.54,1.88
G,Iran,0.186,0.218,0.576,0.021,0.404,3.43,0.12
G,New Zealand,0.0,0.035,0.03,0.934,0.035,1.31,-3.88
H,Spain,0.831,0.114,0.055,0.0,0.945,5.91,4.74
H,Uruguay,0.148,0.106,0.668,0.078,0.254,2.8,-0.74
H,Cape Verde,0.021,0.511,0.22,0.248,0.532,3.33,0.01
H,Saudi Arabia,0.0,0.269,0.057,0.674,0.269,2.32,-4.01
I,France,0.748,0.252,0.0,0.0,1.0,7.73,5.53
I,Norway,0.252,0.748,0.0,0.0,1.0,7.02,3.47
I,Senegal,0.0,0.0,0.874,0.126,0.0,2.1,-1.99
I,Iraq,0.0,0.0,0.126,0.874,0.0,0.64,-7.01
J,Argentina,0.999,0.001,0.0,0.0,1.0,8.73,7.46
J,Austria,0.001,0.689,0.307,0.003,0.69,4.47,0.16
J,Algeria,0.0,0.31,0.681,0.009,0.31,4.23,-2.16
J,Jordan,0.0,0.0,0.012,0.988,0.0,0.17,-5.46
K,Colombia,0.618,0.382,0.0,0.0,1.0,7.28,2.89
K,Portugal,0.382,0.617,0.001,0.0,0.999,5.43,5.11
K,DR Congo,0.0,0.001,0.746,0.253,0.001,2.47,-0.81
K,Uzbekistan,0.0,0.0,0.253,0.747,0.0,1.14,-7.19
L,England,0.845,0.154,0.0,0.0,1.0,6.58,4.0
L,Croatia,0.115,0.496,0.382,0.006,0.611,5.09,0.01
L,Ghana,0.039,0.35,0.611,0.0,0.389,4.66,-0.01
L,Panama,0.0,0.0,0.006,0.994,0.0,0.28,-4.0
